gender,income,genhealth,illegalact,age,charged,grade90,jobsnum90,afqt89,jobtrain90,job_agri,job_mining,job_construction,job_manuf,job_transp,job_wholesale,job_retail,job_fin,job_busi,job_personal,job_enter,job_pro,job_pub
0,1.2,2,0,17,0,12,7,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.05,3,0,17,0,12,6,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.18,3,3,16,0,12,23,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.1,3,0,20,0,14,13,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.312,4,0,18,0,12,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.6,1,0,18,0,16,3,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,4,0,20,0,20,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.1,3,0,21,0,19,5,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.0,2,0,15,0,12,5,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.4,1,0,17,0,13,19,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3.8,2,0,18,0,13,5,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.75,4,3,15,1,15,13,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.0,5,0,17,0,12,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.0,3,0,15,0,13,9,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.0,2,0,21,0,16,5,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5.1,2,0,18,0,20,8,92,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3.0,2,0,14,0,16,7,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.35,2,0,21,0,12,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3.7,2,0,18,0,17,5,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,2,0,21,0,15,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.5,4,0,20,1,12,13,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.05,1,0,20,0,16,14,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2.3,3,0,17,0,13,14,82,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,3,0,14,0,15,10,62,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.5,5,0,15,0,12,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.3,2,0,16,0,12,12,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.0,1,0,17,0,11,6,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,4,1,19,0,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.05,3,0,19,0,12,7,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.1,3,0,18,0,12,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,2,0,14,0,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.22,3,0,20,0,13,11,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.3683,3,0,19,0,12,2,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,3,0,20,0,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,2,1,16,0,12,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.3,1,0,14,0,13,6,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,3,0,20,1,12,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.2,2,0,17,0,16,15,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.044,1,0,19,0,16,11,88,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.0,2,1,17,0,17,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2.6,1,0,19,0,16,8,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.8,2,1,14,0,10,6,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.5,2,0,15,0,12,5,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.2,2,0,21,0,12,5,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2.8,2,0,19,0,12,4,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.9,2,0,15,0,14,9,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,4,1,19,0,15,14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.7,2,0,16,0,16,10,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.65,4,0,18,0,12,13,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.015,4,0,16,0,14,32,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,2,0,19,0,14,10,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.0,3,0,18,1,14,15,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.5,2,0,14,0,18,13,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,3,0,21,1,14,8,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.5,3,0,19,1,15,11,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.5,1,0,14,0,16,11,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3.8,2,0,15,0,16,8,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.6,4,0,21,0,12,8,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,3,0,15,0,12,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.289,2,0,19,0,14,7,80,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.2,2,0,15,0,14,16,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.5,2,1,17,0,16,7,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4.3,1,0,14,0,16,4,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.5,2,0,19,0,16,7,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.3,1,0,14,0,17,6,57,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.4,2,1,16,0,12,11,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.5,3,0,20,1,13,3,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.2,2,1,18,0,18,13,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.65,1,0,20,0,16,7,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,7.4283,1,0,15,0,16,7,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.01,2,0,18,0,14,3,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.0,2,0,17,0,12,4,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.0,1,0,15,0,12,9,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.6,2,0,19,0,15,13,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4.0,2,2,20,0,12,5,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.5,1,0,19,0,19,9,88,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.2,3,5,20,0,15,13,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.0,3,1,21,1,13,6,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.59,2,1,14,0,15,6,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3.0,3,0,21,0,19,7,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,1,0,15,0,12,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.8,1,0,21,1,12,5,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.8,2,2,18,1,12,5,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.3,2,0,16,0,16,18,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.0,1,3,18,0,12,5,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.6,1,0,14,0,13,11,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.2,2,0,15,0,17,6,72,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.1,2,0,19,0,16,4,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.2,2,0,21,0,12,10,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.0,1,3,21,1,16,12,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3.0,1,0,17,0,12,12,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.8,2,0,15,0,12,14,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2.3,1,0,14,0,12,7,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3.5,1,0,20,0,14,20,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2.5,1,0,17,1,12,9,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3.0,3,0,16,0,18,10,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.0,2,0,18,0,16,16,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.5,3,0,20,0,14,9,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.6,3,0,15,0,13,10,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3.8,2,0,16,0,16,11,87,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,1,0,21,0,19,5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,21,0,16,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,19,0,16,6,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.0,2,0,15,0,17,4,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.65,1,0,19,0,13,5,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,2,0,21,0,16,6,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.5,2,0,20,0,16,14,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.1,3,0,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.3,4,0,17,0,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,3,0,17,0,16,8,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.5,1,0,19,0,12,4,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.65,2,0,19,0,12,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.7,3,0,15,0,12,5,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.23,2,0,15,0,12,8,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.1,3,0,16,0,14,5,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.0,2,0,16,0,14,6,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.5,1,1,15,0,13,5,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.6,2,0,14,0,12,10,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3.2,3,0,17,0,14,11,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2.1,2,0,15,0,16,6,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3.2,2,2,17,0,16,8,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.45,1,2,15,0,12,7,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.0,1,3,14,0,16,2,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,1,1,21,0,12,5,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.45,1,0,20,0,14,8,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.6,2,0,14,0,17,7,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,1,1,19,0,12,4,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3.7,2,0,16,0,12,10,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,7.4283,2,0,18,0,16,4,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,7.4283,1,0,16,0,12,8,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7.4283,1,0,16,1,12,8,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.35,3,1,17,0,12,13,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.68,2,0,15,0,13,11,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.97,2,0,17,0,13,15,57,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7.4283,1,1,15,0,12,5,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.8,3,0,21,0,14,2,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.0,2,0,20,0,13,3,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.39,1,0,19,0,13,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.75,2,0,16,0,17,11,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.5,1,0,20,0,14,6,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.8,1,0,19,0,12,4,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3.5,2,3,17,0,13,6,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.75,2,0,16,0,12,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.4,3,4,15,1,12,12,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2.65,4,1,21,0,12,4,62,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4.8,2,0,21,1,12,9,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.1,2,0,22,0,12,5,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.0,2,0,18,0,14,20,62,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,2,0,14,0,14,9,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,19,0,14,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.3,2,0,21,0,12,2,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.2,2,0,21,0,12,2,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4.2,2,0,19,0,12,4,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.0,3,0,17,0,16,11,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.6,2,0,17,0,12,5,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0,3,0,16,1,12,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.3,1,0,14,0,12,6,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.3,3,0,17,0,12,6,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.4,2,0,16,0,12,3,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.32,3,0,20,0,17,4,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.0,1,3,15,0,12,7,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.38,4,0,21,0,12,8,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.3,4,1,19,0,12,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2.6,1,0,18,0,16,8,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.5,3,0,16,0,14,6,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.45,3,0,15,0,12,12,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,2,0,16,0,12,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.2,2,0,17,0,13,8,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,1,0,18,0,12,4,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.5,3,0,17,0,13,18,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.9,3,3,17,1,16,3,94,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,1,0,20,0,13,5,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,19,0,12,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.4283,1,0,20,0,14,6,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.7,2,0,19,0,16,8,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2.7,3,0,18,0,17,14,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.0,3,0,17,0,17,13,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.6,2,0,21,0,12,5,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.12,2,0,22,0,12,3,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.9,4,0,15,1,9,12,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.18,3,2,17,0,11,10,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.24,4,0,17,0,10,8,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,3,1,15,0,12,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.3,3,0,15,0,14,9,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.45,2,4,14,0,15,19,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.72,2,0,19,0,14,7,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,3,0,16,0,12,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.6,3,0,16,0,12,14,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2.7,3,0,18,0,12,13,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,7.4283,2,0,17,0,16,11,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.7,2,0,14,0,12,5,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.0,2,2,16,1,12,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.4,2,0,15,0,10,4,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,3,0,20,0,12,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,2,2,19,0,12,7,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.0,3,0,18,0,12,3,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.25,2,1,16,0,13,7,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.5,3,1,18,0,12,8,84,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.5,4,0,15,0,12,7,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.85,3,3,14,0,12,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.5,1,3,20,1,12,11,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2.99,2,0,19,0,12,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.5,3,2,17,0,12,8,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.8,3,0,21,0,12,6,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,3,0,21,0,12,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.2565,4,0,18,0,12,2,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.1,3,0,15,0,12,2,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.95,2,1,17,0,9,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.9298,1,0,15,0,9,3,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,2,0,14,0,10,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,1,0,16,0,12,5,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.0,3,0,14,0,12,2,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.5,1,0,21,0,12,2,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,4,0,19,0,12,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.4283,3,0,22,0,12,5,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.6,2,0,19,0,12,6,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4.7,1,0,21,0,16,8,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.8,2,0,17,0,18,10,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.85,2,3,15,0,17,8,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,5,0,19,0,12,6,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5.0,2,2,18,0,16,8,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.8,2,0,21,0,14,6,79,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.0,3,1,19,1,12,2,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.53,5,0,18,0,12,5,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.8,2,3,16,0,12,8,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.25,1,1,15,0,12,2,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.2,2,0,20,0,12,12,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.4,3,0,18,0,12,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.2,2,0,14,0,12,4,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.2,2,1,20,0,14,9,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3.9,1,0,19,0,12,2,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.2,2,0,20,0,12,4,79,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,3,0,15,0,13,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.4,2,0,22,0,12,1,57,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.3,2,0,19,0,12,9,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.1,3,0,16,0,12,7,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.25,2,0,20,0,12,7,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.05,2,0,18,0,13,4,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.7,3,0,22,0,11,10,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3.3,2,2,21,0,16,4,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.1679,3,0,18,0,13,14,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.55,1,0,20,0,12,6,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.5,2,0,18,0,12,2,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9,4,0,16,0,12,16,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.8,3,0,21,0,12,6,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.3108,4,0,19,0,16,9,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.27,3,0,16,0,12,3,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.5,2,4,15,0,12,12,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.6,1,0,17,0,13,10,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.2,1,0,17,1,12,7,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.9,3,0,21,0,12,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.8163,3,0,19,0,12,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.85,1,0,16,0,16,2,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.5,2,0,16,0,16,9,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.3587,1,0,14,0,16,5,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.27,2,0,20,0,16,6,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4.1,4,0,19,0,12,2,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,7.4283,2,0,21,0,17,4,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.1,2,0,16,0,16,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.6208,3,0,14,0,15,16,93,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.8,3,0,16,1,10,11,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.85,3,0,14,0,9,11,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.3,2,0,16,0,9,25,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.3,2,0,21,0,12,9,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.4,2,0,19,0,12,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.86,4,0,16,0,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,2,1,14,0,12,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.7,4,0,19,1,13,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.89,3,0,14,0,16,9,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,7.4283,4,0,20,0,13,8,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,2,0,15,1,9,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,18,0,12,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.06,2,0,15,0,12,7,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.5,2,1,17,0,12,4,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.3,2,0,19,0,12,4,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.8,2,0,16,0,10,16,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2.8,1,3,19,0,12,2,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.5,1,0,14,0,12,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.295,2,0,17,0,12,7,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.4794,2,0,18,0,11,13,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.2,3,0,17,0,12,9,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.6,2,0,15,0,12,13,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.6,2,0,17,0,14,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.3,1,0,21,0,12,6,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3.0,2,0,17,0,16,6,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.35,2,0,21,0,16,6,91,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.0,2,0,17,0,13,4,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.8,3,0,17,0,14,16,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0
